"REF_DATE","GEO","DGUID","Type of currency","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-07","Canada","2016A000011124","Mexican peso, monthly average","Dollars","81","units ","0","v111666260","1.10","0.06878","","","","5"
"2019-07","Canada","2016A000011124","New Zealand dollar, monthly average","Dollars","81","units ","0","v111666261","1.11","0.8750","","","","4"
"2019-07","Canada","2016A000011124","Norwegian krone, monthly average","Dollars","81","units ","0","v111666262","1.12","0.1520","","","","4"
"2019-07","Canada","2016A000011124","Peruvian new sol, monthly average","Dollars","81","units ","0","v111666263","1.13","0.3982","","","","4"
"2019-07","Canada","2016A000011124","Russian ruble, monthly average","Dollars","81","units ","0","v111666264","1.14","0.02072","","","","5"
"2019-07","Canada","2016A000011124","Saudi riyal, monthly average","Dollars","81","units ","0","v111666265","1.15","0.3493","","","","4"
"2019-07","Canada","2016A000011124","Singapore dollar, monthly average","Dollars","81","units ","0","v111666266","1.16","0.9622","","","","4"
"2019-07","Canada","2016A000011124","South African rand, monthly average","Dollars","81","units ","0","v111666267","1.17","0.09334","","","","5"
"2019-07","Canada","2016A000011124","South Korean won, monthly average","Dollars","81","units ","0","v111666268","1.18","0.001112","","","","6"
"2019-07","Canada","2016A000011124","Swedish krona, monthly average","Dollars","81","units ","0","v111666269","1.19","0.1391","","","","4"
"2019-07","Canada","2016A000011124","Swiss franc, monthly average","Dollars","81","units ","0","v111666270","1.20","1.3260","","","","4"
"2019-07","Canada","2016A000011124","Taiwanese dollar, monthly average","Dollars","81","units ","0","v111666271","1.21","0.04215","","","","5"
"2019-07","Canada","2016A000011124","Thai baht, monthly average","Dollars","81","units ","0","v111666272","1.22","0.04252","","","","5"
"2019-07","Canada","2016A000011124","Turkish lira, monthly average","Dollars","81","units ","0","v111666273","1.23","0.2313","","","","4"
"2019-07","Canada","2016A000011124","U.K. pound sterling, monthly average","Dollars","81","units ","0","v111666274","1.24","1.6323","","","","4"
"2019-07","Canada","2016A000011124","U.S. dollar, monthly average","Dollars","81","units ","0","v111666275","1.25","1.3101","","","","4"
"2019-07","Canada","2016A000011124","Vietnamese dong, monthly average","Dollars","81","units ","0","v111666276","1.26","0.000056","","","","6"
"2019-07","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","","..","","","8"
"2019-08","Canada","2016A000011124","Australian dollar, monthly average","Dollars","81","units ","0","v111666251","1.1","0.8991","","","","4"
"2019-08","Canada","2016A000011124","Brazilian real, monthly average","Dollars","81","units ","0","v111666252","1.2","0.3301","","","","4"
"2019-08","Canada","2016A000011124","Chinese renminbi, monthly average","Dollars","81","units ","0","v111666253","1.3","0.1880","","","","4"
"2019-08","Canada","2016A000011124","European euro, monthly average","Dollars","81","units ","0","v111666254","1.4","1.4767","","","","4"
"2019-08","Canada","2016A000011124","Hong Kong dollar, monthly average","Dollars","81","units ","0","v111666255","1.5","0.169315","","","","6"
"2019-08","Canada","2016A000011124","Indian rupee, monthly average","Dollars","81","units ","0","v111666256","1.6","0.01865","","","","5"
"2019-08","Canada","2016A000011124","Indonesian rupiah, monthly average","Dollars","81","units ","0","v111666257","1.7","0.000093","","","","6"
"2019-08","Canada","2016A000011124","Japanese yen, monthly average","Dollars","81","units ","0","v111666258","1.8","0.01250","","","","5"
"2019-08","Canada","2016A000011124","Malaysian ringgit, monthly average","Dollars","81","units ","0","v111666259","1.9","0.3170","","","","4"
"2019-08","Canada","2016A000011124","Mexican peso, monthly average","Dollars","81","units ","0","v111666260","1.10","0.06742","","","","5"
"2019-08","Canada","2016A000011124","New Zealand dollar, monthly average","Dollars","81","units ","0","v111666261","1.11","0.8532","","","","4"
"2019-08","Canada","2016A000011124","Norwegian krone, monthly average","Dollars","81","units ","0","v111666262","1.12","0.1480","","","","4"
"2019-08","Canada","2016A000011124","Peruvian new sol, monthly average","Dollars","81","units ","0","v111666263","1.13","0.3928","","","","4"
"2019-08","Canada","2016A000011124","Russian ruble, monthly average","Dollars","81","units ","0","v111666264","1.14","0.02016","","","","5"
"2019-08","Canada","2016A000011124","Saudi riyal, monthly average","Dollars","81","units ","0","v111666265","1.15","0.3540","","","","4"
"2019-08","Canada","2016A000011124","Singapore dollar, monthly average","Dollars","81","units ","0","v111666266","1.16","0.9587","","","","4"
"2019-08","Canada","2016A000011124","South African rand, monthly average","Dollars","81","units ","0","v111666267","1.17","0.08748","","","","5"
"2019-08","Canada","2016A000011124","South Korean won, monthly average","Dollars","81","units ","0","v111666268","1.18","0.001097","","","","6"
"2019-08","Canada","2016A000011124","Swedish krona, monthly average","Dollars","81","units ","0","v111666269","1.19","0.1376","","","","4"
"2019-08","Canada","2016A000011124","Swiss franc, monthly average","Dollars","81","units ","0","v111666270","1.20","1.3557","","","","4"
"2019-08","Canada","2016A000011124","Taiwanese dollar, monthly average","Dollars","81","units ","0","v111666271","1.21","0.04233","","","","5"
"2019-08","Canada","2016A000011124","Thai baht, monthly average","Dollars","81","units ","0","v111666272","1.22","0.04318","","","","5"
"2019-08","Canada","2016A000011124","Turkish lira, monthly average","Dollars","81","units ","0","v111666273","1.23","0.2349","","","","4"
"2019-08","Canada","2016A000011124","U.K. pound sterling, monthly average","Dollars","81","units ","0","v111666274","1.24","1.6141","","","","4"
"2019-08","Canada","2016A000011124","U.S. dollar, monthly average","Dollars","81","units ","0","v111666275","1.25","1.3277","","","","4"
"2019-08","Canada","2016A000011124","Vietnamese dong, monthly average","Dollars","81","units ","0","v111666276","1.26","0.000057","","","","6"
"2019-08","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","","..","","","8"
"2019-09","Canada","2016A000011124","Australian dollar, monthly average","Dollars","81","units ","0","v111666251","1.1","0.9022","","","","4"
"2019-09","Canada","2016A000011124","Brazilian real, monthly average","Dollars","81","units ","0","v111666252","1.2","0.3214","","","","4"
"2019-09","Canada","2016A000011124","Chinese renminbi, monthly average","Dollars","81","units ","0","v111666253","1.3","0.1861","","","","4"
"2019-09","Canada","2016A000011124","European euro, monthly average","Dollars","81","units ","0","v111666254","1.4","1.4578","","","","4"
"2019-09","Canada","2016A000011124","Hong Kong dollar, monthly average","Dollars","81","units ","0","v111666255","1.5","0.168988","","","","6"
"2019-09","Canada","2016A000011124","Indian rupee, monthly average","Dollars","81","units ","0","v111666256","1.6","0.01856","","","","5"
"2019-09","Canada","2016A000011124","Indonesian rupiah, monthly average","Dollars","81","units ","0","v111666257","1.7","0.000094","","","","6"
"2019-09","Canada","2016A000011124","Japanese yen, monthly average","Dollars","81","units ","0","v111666258","1.8","0.01231","","","","5"
"2019-09","Canada","2016A000011124","Malaysian ringgit, monthly average","Dollars","81","units ","0","v111666259","1.9","0.3165","","","","4"
"2019-09","Canada","2016A000011124","Mexican peso, monthly average","Dollars","81","units ","0","v111666260","1.10","0.06772","","","","5"
"2019-09","Canada","2016A000011124","New Zealand dollar, monthly average","Dollars","81","units ","0","v111666261","1.11","0.8401","","","","4"
"2019-09","Canada","2016A000011124","Norwegian krone, monthly average","Dollars","81","units ","0","v111666262","1.12","0.1470","","","","4"
"2019-09","Canada","2016A000011124","Peruvian new sol, monthly average","Dollars","81","units ","0","v111666263","1.13","0.3947","","","","4"
"2019-09","Canada","2016A000011124","Russian ruble, monthly average","Dollars","81","units ","0","v111666264","1.14","0.02043","","","","5"
"2019-09","Canada","2016A000011124","Saudi riyal, monthly average","Dollars","81","units ","0","v111666265","1.15","0.3530","","","","4"
"2019-09","Canada","2016A000011124","Singapore dollar, monthly average","Dollars","81","units ","0","v111666266","1.16","0.9600","","","","4"
"2019-09","Canada","2016A000011124","South African rand, monthly average","Dollars","81","units ","0","v111666267","1.17","0.08929","","","","5"
"2019-09","Canada","2016A000011124","South Korean won, monthly average","Dollars","81","units ","0","v111666268","1.18","0.001109","","","","6"
"2019-09","Canada","2016A000011124","Swedish krona, monthly average","Dollars","81","units ","0","v111666269","1.19","0.1364","","","","4"
"2019-09","Canada","2016A000011124","Swiss franc, monthly average","Dollars","81","units ","0","v111666270","1.20","1.3366","","","","4"
"2019-09","Canada","2016A000011124","Taiwanese dollar, monthly average","Dollars","81","units ","0","v111666271","1.21","0.04261","","","","5"
"2019-09","Canada","2016A000011124","Thai baht, monthly average","Dollars","81","units ","0","v111666272","1.22","0.04332","","","","5"
"2019-09","Canada","2016A000011124","Turkish lira, monthly average","Dollars","81","units ","0","v111666273","1.23","0.2322","","","","4"
"2019-09","Canada","2016A000011124","U.K. pound sterling, monthly average","Dollars","81","units ","0","v111666274","1.24","1.6375","","","","4"
"2019-09","Canada","2016A000011124","U.S. dollar, monthly average","Dollars","81","units ","0","v111666275","1.25","1.3241","","","","4"
"2019-09","Canada","2016A000011124","Vietnamese dong, monthly average","Dollars","81","units ","0","v111666276","1.26","0.000057","","","","6"
"2019-09","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","","..","","","8"
"2019-10","Canada","2016A000011124","Australian dollar, monthly average","Dollars","81","units ","0","v111666251","1.1","0.8964","","","","4"
"2019-10","Canada","2016A000011124","Brazilian real, monthly average","Dollars","81","units ","0","v111666252","1.2","0.3229","","","","4"
"2019-10","Canada","2016A000011124","Chinese renminbi, monthly average","Dollars","81","units ","0","v111666253","1.3","0.1858","","","","4"
"2019-10","Canada","2016A000011124","European euro, monthly average","Dollars","81","units ","0","v111666254","1.4","1.4583","","","","4"
"2019-10","Canada","2016A000011124","Hong Kong dollar, monthly average","Dollars","81","units ","0","v111666255","1.5","0.168190","","","","6"
"2019-10","Canada","2016A000011124","Indian rupee, monthly average","Dollars","81","units ","0","v111666256","1.6","0.01857","","","","5"
"2019-10","Canada","2016A000011124","Indonesian rupiah, monthly average","Dollars","81","units ","0","v111666257","1.7","0.000093","","","","6"
"2019-10","Canada","2016A000011124","Japanese yen, monthly average","Dollars","81","units ","0","v111666258","1.8","0.01220","","","","5"
"2019-10","Canada","2016A000011124","Malaysian ringgit, monthly average","Dollars","81","units ","0","v111666259","1.9","0.3150","","","","4"
"2019-10","Canada","2016A000011124","Mexican peso, monthly average","Dollars","81","units ","0","v111666260","1.10","0.06824","","","","5"
"2019-10","Canada","2016A000011124","New Zealand dollar, monthly average","Dollars","81","units ","0","v111666261","1.11","0.8356","","","","4"
"2019-10","Canada","2016A000011124","Norwegian krone, monthly average","Dollars","81","units ","0","v111666262","1.12","0.1441","","","","4"
"2019-10","Canada","2016A000011124","Peruvian new sol, monthly average","Dollars","81","units ","0","v111666263","1.13","0.3926","","","","4"
"2019-10","Canada","2016A000011124","Russian ruble, monthly average","Dollars","81","units ","0","v111666264","1.14","0.02050","","","","5"
"2019-10","Canada","2016A000011124","Saudi riyal, monthly average","Dollars","81","units ","0","v111666265","1.15","0.3517","","","","4"
"2019-10","Canada","2016A000011124","Singapore dollar, monthly average","Dollars","81","units ","0","v111666266","1.16","0.9623","","","","4"
"2019-10","Canada","2016A000011124","South African rand, monthly average","Dollars","81","units ","0","v111666267","1.17","0.08843","","","","5"
"2019-10","Canada","2016A000011124","South Korean won, monthly average","Dollars","81","units ","0","v111666268","1.18","0.001115","","","","6"
"2019-10","Canada","2016A000011124","Swedish krona, monthly average","Dollars","81","units ","0","v111666269","1.19","0.1350","","","","4"
"2019-10","Canada","2016A000011124","Swiss franc, monthly average","Dollars","81","units ","0","v111666270","1.20","1.3280","","","","4"
"2019-10","Canada","2016A000011124","Taiwanese dollar, monthly average","Dollars","81","units ","0","v111666271","1.21","0.04298","","","","5"
"2019-10","Canada","2016A000011124","Thai baht, monthly average","Dollars","81","units ","0","v111666272","1.22","0.04345","","","","5"
"2019-10","Canada","2016A000011124","Turkish lira, monthly average","Dollars","81","units ","0","v111666273","1.23","0.2280","","","","4"
